SquareFeet,Bedrooms,Bathrooms,YearBuilt,Price,state_Rural,state_Suburb,state_Urban,0
1133,5,1,1956,210375.81,0,1,0,1
1479,5,2,1998,155145.66,0,1,0,1
2730,4,3,1984,327350.12,0,1,0,1
1625,2,1,2006,226697.5,0,1,0,1
1158,3,2,2002,221489.11,0,1,0,1
2277,3,2,2016,229674.94,0,1,0,1
1939,5,1,1955,225653.28,0,1,0,1
2550,4,3,1963,290351.75,0,1,0,1
2050,5,3,2012,208432.56,0,1,0,1
2003,4,2,2012,252206.31,0,1,0,1
1541,5,2,2016,213765.12,0,1,0,1
1095,3,3,1978,138726.48,0,1,0,1
2670,5,3,1965,311856.2,0,1,0,1
2313,4,2,2012,188408.25,0,1,0,1
1483,2,1,1952,148450.16,0,1,0,1
2360,2,3,1996,283093.06,0,1,0,1
1834,2,3,1990,279320.16,0,1,0,1
1701,2,2,1959,206906.69,0,1,0,1
1813,2,1,1961,290191.2,0,1,0,1
1941,2,1,1951,224112.03,0,1,0,1
2866,5,1,1966,343940.25,0,1,0,1
1793,4,1,2009,216898.84,0,1,0,1
1677,3,3,2010,140163.84,0,1,0,1
2813,5,3,1965,327337.12,0,1,0,1
1452,4,2,1970,123510.23,0,1,0,1
2138,5,1,2014,171516.53,0,1,0,1
1050,3,1,1991,124607.516,0,1,0,1
2706,2,3,1982,288428.38,0,1,0,1
2926,5,1,1952,362830.88,0,1,0,1
1992,5,2,1966,316983.62,0,1,0,1
2925,3,3,1960,447752.28,0,1,0,1
2836,3,2,1979,374780.2,0,1,0,1
1776,4,2,2017,151641.12,0,1,0,1
2250,3,3,1981,265305.2,0,1,0,1
1267,2,3,1965,225167.12,0,1,0,1
2383,3,1,2021,156309.44,0,1,0,1
1181,3,3,2019,148999.84,0,1,0,1
1902,4,2,1962,187466.72,0,1,0,1
2405,3,3,1997,251291.28,0,1,0,1
2506,5,3,2021,298109.72,0,1,0,1
2184,3,2,1961,221219.72,0,1,0,1
1148,2,2,1958,30354.736,0,1,0,1
1116,2,3,1968,115562.164,0,1,0,1
1044,4,2,1977,119609.58,0,1,0,1
2800,4,1,1961,264244.44,0,1,0,1
2398,5,3,1993,225053.2,0,1,0,1
2972,5,2,1967,285936.0,0,1,0,1
1196,2,1,1985,33564.688,0,1,0,1
1024,4,3,1953,-4295.932,0,1,0,1
1713,5,3,1972,224366.92,0,1,0,1
2059,2,1,1968,255862.92,0,1,0,1
1222,5,2,1978,187318.67,0,1,0,1
2425,4,3,1978,264299.62,0,1,0,1
1653,5,3,1992,123581.516,0,1,0,1
2159,4,1,1990,267612.2,0,1,0,1
1590,4,2,1987,204316.44,0,1,0,1
1443,4,3,2009,211765.14,0,1,0,1
2010,2,1,1966,158999.73,0,1,0,1
1809,5,3,2011,126736.63,0,1,0,1
1991,4,2,1987,277522.62,0,1,0,1
2589,3,3,2004,323073.84,0,1,0,1
2710,4,3,1977,249182.58,0,1,0,1
1038,4,1,1959,112638.94,0,1,0,1
1262,5,3,1953,96774.21,0,1,0,1
1149,4,3,1968,205967.8,0,1,0,1
2656,2,3,1996,243045.02,0,1,0,1
1218,3,3,1992,197583.33,0,1,0,1
2837,2,1,1964,381359.47,0,1,0,1
1243,4,3,1998,150993.62,0,1,0,1
1885,3,2,1999,192035.78,0,1,0,1
2044,2,1,2007,186838.77,0,1,0,1
1614,2,1,1996,173952.62,0,1,0,1
1465,3,3,2017,239849.66,0,1,0,1
1829,5,1,1989,249077.14,0,1,0,1
1579,3,2,2010,100869.625,0,1,0,1
1184,5,1,1960,209497.0,0,1,0,1
1263,2,2,1984,88415.734,0,1,0,1
2658,4,1,1958,395697.53,0,1,0,1
2061,3,2,1963,334586.62,0,1,0,1
1832,3,1,1956,112456.78,0,1,0,1
2090,5,3,1950,195023.03,0,1,0,1
1393,2,2,1968,140191.69,0,1,0,1
2675,5,3,2011,303575.9,0,1,0,1
2617,5,2,1979,254930.1,0,1,0,1
2154,2,1,1977,247421.33,0,1,0,1
1176,3,2,2011,160579.53,0,1,0,1
1581,2,3,1973,267993.75,0,1,0,1
2648,2,3,2017,282369.78,0,1,0,1
2767,5,2,2013,301648.94,0,1,0,1
2556,2,2,1969,325390.75,0,1,0,1
2158,2,1,1958,237225.2,0,1,0,1
1998,3,3,2010,177953.58,0,1,0,1
1757,5,1,1991,222989.86,0,1,0,1
1966,2,1,1972,165126.05,0,1,0,1
2265,4,2,1999,242474.05,0,1,0,1
2293,4,3,2010,229601.7,0,1,0,1
1060,4,2,2017,160763.36,0,1,0,1
2548,3,3,2003,258139.84,0,1,0,1
1271,4,2,2007,225662.06,0,1,0,1
2781,5,2,1978,216434.95,0,1,0,1
1997,2,2,2006,255967.38,0,1,0,1
2457,2,1,1959,370956.06,0,1,0,1
1037,4,3,1990,89795.086,0,1,0,1
2894,3,2,1973,317688.66,0,1,0,1
1616,2,3,1992,250415.03,0,1,0,1
1473,2,3,2021,224780.02,0,1,0,1
2918,4,1,1996,265082.47,0,1,0,1
1566,3,2,1983,103368.26,0,1,0,1
1382,2,2,2001,155678.2,0,1,0,1
1292,3,2,1953,168662.11,0,1,0,1
2366,3,1,1971,273948.9,0,1,0,1
2568,4,3,1974,210670.89,0,1,0,1
1691,3,2,1974,155462.89,0,1,0,1
1132,2,1,1976,111109.8,0,1,0,1
2739,2,1,1995,348498.28,0,1,0,1
1164,3,1,1969,237173.23,0,1,0,1
2663,3,2,1985,355939.1,0,1,0,1
1556,2,2,1995,109435.62,0,1,0,1
2671,2,1,2017,155351.52,0,1,0,1
1679,2,3,1984,57992.945,0,1,0,1
2772,3,2,1983,283968.4,0,1,0,1
2628,2,3,1955,310566.34,0,1,0,1
2691,4,3,1999,331769.0,0,1,0,1
1756,4,2,1972,207607.39,0,1,0,1
1854,5,3,1973,246324.3,0,1,0,1
1492,3,3,1993,175076.58,0,1,0,1
2949,3,2,2010,270759.6,0,1,0,1
1514,5,2,1950,188312.81,0,1,0,1
2591,5,1,1979,306372.6,0,1,0,1
1009,2,1,1962,110994.16,0,1,0,1
2596,5,3,2003,283314.2,0,1,0,1
1561,3,1,1975,238631.12,0,1,0,1
1121,4,2,1995,173969.48,0,1,0,1
1512,3,1,1965,99515.71,0,1,0,1
2061,3,3,1951,241039.11,0,1,0,1
2361,5,1,1998,279189.3,0,1,0,1
2725,2,1,2012,283924.25,0,1,0,1
1016,2,3,1954,216831.92,0,1,0,1
1367,3,3,1996,166215.23,0,1,0,1
2339,2,1,1996,170684.97,0,1,0,1
1957,5,3,1955,234973.69,0,1,0,1
2576,2,3,1995,391300.4,0,1,0,1
1907,3,2,1965,231030.92,0,1,0,1
1988,3,1,2013,248013.67,0,1,0,1
1293,2,1,1964,218001.94,0,1,0,1
1073,4,3,1999,108817.945,0,1,0,1
1015,2,1,2007,122991.78,0,1,0,1
1515,5,3,1968,203434.2,0,1,0,1
1823,4,3,2016,164822.69,0,1,0,1
1517,2,3,1962,88828.9,0,1,0,1
1384,5,3,1964,258115.33,0,1,0,1
1958,2,3,1970,226834.67,0,1,0,1
2300,4,2,1984,222735.23,0,1,0,1
2967,4,3,1967,349696.47,0,1,0,1
2717,4,1,1986,376240.03,0,1,0,1
2238,3,3,2015,277081.78,0,1,0,1
1395,5,2,1979,184112.95,0,1,0,1
1585,5,3,1970,258430.52,0,1,0,1
1320,4,3,1974,151427.12,0,1,0,1
2840,5,2,1997,283182.78,0,1,0,1
2753,2,3,1961,288383.62,0,1,0,1
2783,5,2,1963,389517.7,0,1,0,1
2696,4,2,1953,264011.12,0,1,0,1
1968,5,3,1960,348110.34,0,1,0,1
2399,5,2,1953,265526.1,0,1,0,1
1726,5,3,2010,152177.33,0,1,0,1
1367,4,3,1964,224796.84,0,1,0,1
2571,2,1,1981,286538.6,0,1,0,1
2523,3,1,1970,196222.61,0,1,0,1
2190,3,2,1970,205637.8,0,1,0,1
2215,3,2,1965,153340.14,0,1,0,1
2225,3,3,1987,206873.89,0,1,0,1
2797,5,1,1996,323171.72,0,1,0,1
1633,2,1,1953,164761.1,0,1,0,1
2119,5,3,1984,285819.66,0,1,0,1
1489,2,1,1952,188393.2,0,1,0,1
2911,5,2,1973,406737.56,0,1,0,1
2241,4,2,1974,203191.66,0,1,0,1
1452,5,3,1969,147092.52,0,1,0,1
1815,3,1,1950,185279.81,0,1,0,1
1894,4,2,1984,143513.61,0,1,0,1
2889,2,2,1966,320520.47,0,1,0,1
2946,3,3,2015,286029.06,0,1,0,1
2107,5,3,2010,271725.62,0,1,0,1
1191,4,3,1993,225294.1,0,1,0,1
2887,4,2,2004,348206.97,0,1,0,1
2859,2,3,1996,260591.4,0,1,0,1
2332,3,2,2018,278854.78,0,1,0,1
2401,4,3,1967,206603.95,0,1,0,1
2813,2,2,1971,239765.05,0,1,0,1
1813,5,3,1965,163273.23,0,1,0,1
2380,3,2,1960,282849.94,0,1,0,1
1078,2,1,1997,137695.53,0,1,0,1
1388,2,1,1995,175501.47,0,1,0,1
2558,4,1,1969,247368.83,0,1,0,1
2942,2,1,1955,318115.94,0,1,0,1
1081,3,2,1985,106368.48,0,1,0,1
2560,4,2,2020,241656.17,0,1,0,1
1839,5,3,2002,278991.88,0,1,0,1
2878,3,2,1954,259136.52,0,1,0,1
1605,5,3,2012,200186.42,0,1,0,1
1018,3,3,2010,83148.34,0,1,0,1
1639,5,3,1963,188911.69,0,1,0,1
2756,2,2,1995,242214.92,0,1,0,1
2366,4,1,2012,285799.9,0,1,0,1
2075,4,3,2010,300762.06,0,1,0,1
2361,2,2,1993,340616.97,0,1,0,1
2963,5,2,1969,263405.2,0,1,0,1
1062,3,1,1998,160642.6,0,1,0,1
1225,3,2,1969,131097.38,0,1,0,1
1844,4,1,2019,199125.7,0,1,0,1
1836,4,1,1979,284400.97,0,1,0,1
1160,4,3,1955,94366.11,0,1,0,1
2278,3,2,1953,300626.9,0,1,0,1
2594,5,1,1959,266034.28,0,1,0,1
1954,5,1,1978,257333.16,0,1,0,1
2243,4,3,2000,288569.84,0,1,0,1
1356,3,2,2008,174143.06,0,1,0,1
2547,4,1,1986,183608.05,0,1,0,1
1241,3,3,2016,153373.55,0,1,0,1
1146,5,2,1995,94903.336,0,1,0,1
2065,3,3,1964,216825.27,0,1,0,1
1865,5,1,1961,210744.23,0,1,0,1
2734,3,2,1986,276342.22,0,1,0,1
1542,3,3,2002,105987.43,0,1,0,1
2161,4,3,2006,201439.89,0,1,0,1
1616,2,3,1952,199597.12,0,1,0,1
2939,4,2,1957,278620.16,0,1,0,1
2038,4,3,2007,183568.31,0,1,0,1
1864,4,3,1970,163849.58,0,1,0,1
1744,4,3,1992,195529.88,0,1,0,1
1318,5,2,1978,130423.46,0,1,0,1
1451,2,1,1952,184212.8,0,1,0,1
1943,3,2,2011,205671.19,0,1,0,1
2016,5,2,1959,212457.0,0,1,0,1
1864,3,3,1956,295044.03,0,1,0,1
2871,3,1,1959,299546.62,0,1,0,1
1398,2,3,1958,136949.34,0,1,0,1
2285,5,2,1992,275566.66,0,1,0,1
1727,3,3,1997,262948.34,0,1,0,1
1603,5,2,1996,211001.4,0,1,0,1
1355,4,1,1978,170385.86,0,1,0,1
1431,5,3,1990,178873.72,0,1,0,1
2863,3,2,1994,350775.9,0,1,0,1
2944,3,3,1973,281922.3,0,1,0,1
2097,5,2,1959,238108.39,0,1,0,1
1011,4,3,1954,128353.84,0,1,0,1
2895,2,1,2021,374254.9,0,1,0,1
2486,3,3,2015,323121.9,0,1,0,1
1914,3,1,2012,217597.55,0,1,0,1
2130,2,2,1987,220083.5,0,1,0,1
1179,2,2,1983,168062.72,0,1,0,1
1011,4,1,2006,159625.25,0,1,0,1
2149,2,2,2000,211147.62,0,1,0,1
1062,5,1,1998,171394.31,0,1,0,1
1843,3,3,2002,180639.78,0,1,0,1
1751,2,3,1951,231157.55,0,1,0,1
1700,2,1,2010,172914.25,0,1,0,1
2884,4,1,1959,356854.56,0,1,0,1
1220,5,2,2011,159512.11,0,1,0,1
2983,3,3,1977,273956.56,0,1,0,1
2750,4,3,1989,199245.23,0,1,0,1
2017,5,2,1958,280836.72,0,1,0,1
1266,5,3,2018,180018.22,0,1,0,1
2815,4,3,2008,368417.53,0,1,0,1
1454,2,2,1995,122095.5,0,1,0,1
2649,4,3,1984,349373.4,0,1,0,1
2775,5,2,1962,329283.9,0,1,0,1
2963,2,3,1998,304826.28,0,1,0,1
2767,2,3,2004,303966.28,0,1,0,1
1241,2,2,2020,140814.31,0,1,0,1
1701,5,2,1959,67176.49,0,1,0,1
1377,2,2,2019,93077.43,0,1,0,1
1208,5,1,1970,153092.31,0,1,0,1
2438,5,2,1976,325036.75,0,1,0,1
2243,4,3,1995,258470.25,0,1,0,1
2792,3,2,1969,391451.0,0,1,0,1
1779,5,1,2011,127488.02,0,1,0,1
1689,2,2,2005,192791.11,0,1,0,1
2059,2,3,1985,190508.42,0,1,0,1
1421,3,3,1966,184535.38,0,1,0,1
2941,5,2,2019,271137.75,0,1,0,1
1675,5,1,1962,271130.2,0,1,0,1
2265,4,1,1958,256382.25,0,1,0,1
1237,5,1,1996,98085.29,0,1,0,1
2628,2,1,1977,168311.06,0,1,0,1
2626,2,2,1992,320693.47,0,1,0,1
2668,3,2,1992,312301.9,0,1,0,1
2146,3,1,2009,242560.88,0,1,0,1
2463,3,3,2013,283013.47,0,1,0,1
1341,4,3,2018,197630.11,0,1,0,1
1454,3,2,2010,185067.19,0,1,0,1
1722,2,3,1970,223971.38,0,1,0,1
2955,3,3,1996,304037.4,0,1,0,1
2355,2,2,1950,286964.4,0,1,0,1
1086,2,2,2013,162446.23,0,1,0,1
1664,4,3,2014,235730.47,0,1,0,1
1094,3,1,1970,88801.19,0,1,0,1
1785,5,2,2001,193134.97,0,1,0,1
2170,4,3,2015,223584.19,0,1,0,1
2678,2,1,2020,302655.94,0,1,0,1
1693,4,1,2004,266563.88,0,1,0,1
1945,3,2,1955,132414.47,0,1,0,1
1533,2,1,1998,347299.3,0,1,0,1
2615,5,1,1954,200595.12,0,1,0,1
1925,4,2,1999,213701.55,0,1,0,1
1054,3,1,1956,58394.324,0,1,0,1
2601,2,3,1966,365627.5,0,1,0,1
2464,5,3,1972,282672.0,0,1,0,1
1764,3,1,2006,258562.42,0,1,0,1
1641,5,3,2007,81429.09,0,1,0,1
2266,5,2,1975,151806.69,0,1,0,1
2213,5,2,1968,185871.4,0,1,0,1
1737,5,1,1983,238459.67,0,1,0,1
1757,2,3,1993,178437.38,0,1,0,1
2432,4,1,1988,286398.4,0,1,0,1
1152,4,3,1998,185140.34,0,1,0,1
1426,2,1,1950,149288.28,0,1,0,1
1324,4,1,1977,106112.48,0,1,0,1
2982,3,1,1966,309839.62,0,1,0,1
2281,3,1,1976,202702.17,0,1,0,1
1956,2,1,1961,121028.86,0,1,0,1
1893,4,2,2010,170812.08,0,1,0,1
2303,5,3,2020,224966.92,0,1,0,1
2693,4,1,1993,280962.25,0,1,0,1
1248,5,1,1970,159482.1,0,1,0,1
1890,2,1,2015,149764.55,0,1,0,1
1077,5,3,1952,157509.11,0,1,0,1
1884,2,1,1990,171004.8,0,1,0,1
1335,3,1,1964,141170.16,0,1,0,1
1694,5,2,1965,182567.78,0,1,0,1
1003,5,2,2012,241114.12,0,1,0,1
1992,2,1,2008,163324.0,0,1,0,1
2156,3,3,1980,241879.78,0,1,0,1
1798,4,1,1956,155706.52,0,1,0,1
1118,2,2,1968,135215.25,0,1,0,1
1541,4,2,1959,65642.18,0,1,0,1
2576,4,2,1995,263333.5,0,1,0,1
1684,5,1,1973,155741.42,0,1,0,1
1218,4,3,1973,155286.77,0,1,0,1
1844,4,1,1951,281672.44,0,1,0,1
2022,3,2,2020,208836.86,0,1,0,1
2013,2,3,1985,227781.58,0,1,0,1
2013,3,2,1983,228016.94,0,1,0,1
2797,2,2,2004,216919.98,0,1,0,1
2220,5,1,1986,310318.53,0,1,0,1
2560,3,1,1996,326779.53,0,1,0,1
2676,5,3,2011,180863.53,0,1,0,1
2758,5,2,1958,361744.7,0,1,0,1
1019,3,2,1987,150720.0,0,1,0,1
1025,2,1,1996,93267.55,0,1,0,1
1565,2,3,1976,139435.25,0,1,0,1
2705,5,3,2006,378828.2,0,1,0,1
1394,4,3,1998,148561.55,0,1,0,1
2956,3,3,2005,219533.52,0,1,0,1
1861,3,1,1986,140991.66,0,1,0,1
2106,3,1,1987,214704.47,0,1,0,1
2468,3,2,1976,295278.06,0,1,0,1
2972,2,2,1971,258558.44,0,1,0,1
1832,2,2,1963,103632.47,0,1,0,1
1962,4,1,1976,105812.586,0,1,0,1
1654,4,3,1989,229560.75,0,1,0,1
2445,5,2,1955,329667.56,0,1,0,1
2741,3,3,1970,319235.0,0,1,0,1
2607,5,2,1990,291038.22,0,1,0,1
1668,4,2,1972,273856.34,0,1,0,1
2804,3,2,2006,322109.6,0,1,0,1
2689,5,2,1963,297922.97,0,1,0,1
2956,5,1,2003,398719.47,0,1,0,1
1136,4,3,1979,149079.34,0,1,0,1
1987,2,2,2004,229845.14,0,1,0,1
2759,4,2,1984,355676.16,0,1,0,1
1242,4,1,1961,107574.555,0,1,0,1
1631,2,3,1997,202079.89,0,1,0,1
1407,3,1,1977,88744.266,0,1,0,1
2194,5,2,1952,285006.2,0,1,0,1
1690,3,3,1966,218921.9,0,1,0,1
1169,4,2,1978,42560.74,0,1,0,1
1111,4,2,2009,165642.56,0,1,0,1
1827,3,1,2013,221619.11,0,1,0,1
1032,3,2,1955,74387.88,0,1,0,1
1626,4,2,1965,234190.39,0,1,0,1
2919,4,2,1989,236564.83,0,1,0,1
2509,4,1,1984,251987.64,0,1,0,1
1818,5,2,1977,259103.34,0,1,0,1
2632,3,2,1963,303865.8,0,1,0,1
2459,3,1,1959,310255.94,0,1,0,1
2066,5,1,1970,232881.64,0,1,0,1
2239,2,1,1978,222453.72,0,1,0,1
2543,4,2,1987,169254.7,0,1,0,1
2904,2,1,1983,246545.84,0,1,0,1
1456,4,2,2010,179430.38,0,1,0,1
2827,5,2,1964,237717.53,0,1,0,1
2269,5,1,1971,160482.73,0,1,0,1
2001,4,2,1963,302758.47,0,1,0,1
2631,3,2,1957,158378.14,0,1,0,1
2420,2,2,2000,290990.44,0,1,0,1
1328,3,2,2000,126570.875,0,1,0,1
1425,5,3,1958,193786.56,0,1,0,1
1769,2,2,1967,159504.23,0,1,0,1
2927,5,2,1980,333394.2,0,1,0,1
2852,3,3,1951,223206.36,0,1,0,1
1624,5,2,1962,171711.52,0,1,0,1
1491,2,2,1992,277381.2,0,1,0,1
1307,5,1,1990,101514.55,0,1,0,1
2169,5,1,1952,308763.1,0,1,0,1
2419,3,1,2012,216333.0,0,1,0,1
1690,4,3,1955,161009.6,0,1,0,1
1750,2,2,1979,162213.11,0,1,0,1
1450,5,1,1975,124545.31,0,1,0,1
1924,3,1,1969,283053.25,0,1,0,1
2897,2,2,1989,376597.22,0,1,0,1
2655,2,3,1950,263937.88,0,1,0,1
2872,2,1,2021,295037.53,0,1,0,1
1692,4,3,2011,292276.72,0,1,0,1
1127,2,3,1954,139869.25,0,1,0,1
1440,3,1,2008,154414.03,0,1,0,1
2789,5,3,1953,337233.4,0,1,0,1
1523,2,1,1966,173464.7,0,1,0,1
2428,2,1,1995,273469.84,0,1,0,1
2516,3,1,1969,210325.55,0,1,0,1
2813,3,2,2004,280614.9,0,1,0,1
2055,5,2,1992,283012.78,0,1,0,1
2146,3,2,2009,230914.39,0,1,0,1
1109,4,2,1952,103049.6,0,1,0,1
2403,2,2,2017,188312.52,0,1,0,1
2765,4,3,1987,371205.72,0,1,0,1
1957,2,3,2008,273493.06,0,1,0,1
2394,5,3,1979,192920.11,0,1,0,1
1786,4,3,1989,121111.88,0,1,0,1
1527,5,3,1958,221436.95,0,1,0,1
2641,5,3,1970,339702.38,0,1,0,1
1743,2,1,2019,236900.08,0,1,0,1
1730,2,2,1999,217360.45,0,1,0,1
1570,2,2,2010,118933.234,0,1,0,1
1902,2,3,1970,342230.03,0,1,0,1
1414,4,3,1991,193380.55,0,1,0,1
2385,3,2,1980,205992.03,0,1,0,1
1562,4,2,1953,191982.36,0,1,0,1
2308,5,1,2004,248756.17,0,1,0,1
2934,5,3,2005,373367.12,0,1,0,1
1895,3,2,1978,241748.56,0,1,0,1
1239,5,2,2017,142786.78,0,1,0,1
2054,5,1,1974,230999.6,0,1,0,1
2922,3,3,1978,347626.2,0,1,0,1
2652,3,1,2021,237875.98,0,1,0,1
1689,4,3,1966,201154.55,0,1,0,1
1656,5,3,1985,108192.96,0,1,0,1
2979,3,2,1973,228795.64,0,1,0,1
2345,3,2,2020,302253.44,0,1,0,1
2738,4,3,1955,328166.34,0,1,0,1
1535,5,1,2017,168114.7,0,1,0,1
2494,5,3,1967,276856.06,0,1,0,1
1927,3,3,2015,212877.17,0,1,0,1
2595,3,3,1970,293330.53,0,1,0,1
1961,2,1,1979,233394.69,0,1,0,1
1493,2,1,1972,234081.4,0,1,0,1
2916,3,2,2005,217811.33,0,1,0,1
2577,5,2,1966,263083.53,0,1,0,1
2373,4,1,1969,277807.2,0,1,0,1
1963,5,3,2013,155256.52,0,1,0,1
1216,4,2,2021,141658.23,0,1,0,1
1691,2,1,1970,281597.56,0,1,0,1
1674,4,3,1971,229767.11,0,1,0,1
1630,3,2,1997,251162.28,0,1,0,1
2168,3,3,2011,365507.1,0,1,0,1
1307,5,1,1998,132316.28,0,1,0,1
1768,3,3,1965,134636.52,0,1,0,1
1796,4,3,1967,127244.19,0,1,0,1
2970,3,2,1982,281120.6,0,1,0,1
1164,3,1,1980,192874.67,0,1,0,1
1820,2,1,1983,137538.14,0,1,0,1
2874,5,3,2011,293349.34,0,1,0,1
1128,4,3,1990,206901.94,0,1,0,1
1656,4,1,1957,204416.3,0,1,0,1
1070,3,2,2011,107546.49,0,1,0,1
1272,3,3,1959,207964.56,0,1,0,1
2308,5,3,2010,343440.84,0,1,0,1
1021,3,1,2004,177510.73,0,1,0,1
1165,4,2,1955,114811.06,0,1,0,1
1433,5,1,1970,202117.19,0,1,0,1
1233,2,1,1989,190802.27,0,1,0,1
1836,4,1,1996,208861.92,0,1,0,1
2693,3,2,2012,194280.83,0,1,0,1
1724,2,3,2004,121469.99,0,1,0,1
1375,4,2,2009,187883.97,0,1,0,1
1302,5,2,1954,132950.33,0,1,0,1
1916,5,3,1993,264324.12,0,1,0,1
2293,3,2,1982,243572.9,0,1,0,1
2825,4,1,1971,383501.38,0,1,0,1
2141,5,3,1968,227046.9,0,1,0,1
2476,2,2,2009,197844.38,0,1,0,1
2909,3,1,1975,316188.1,0,1,0,1
1396,2,1,1984,197479.72,0,1,0,1
1682,3,2,1998,166292.36,0,1,0,1
1710,4,1,2011,146764.14,0,1,0,1
2395,5,1,1983,229264.28,0,1,0,1
2880,2,3,1968,266474.3,0,1,0,1
1528,4,3,1972,129154.23,0,1,0,1
1185,2,3,1978,126872.87,0,1,0,1
2973,5,2,1990,389897.44,0,1,0,1
1214,4,3,2004,149333.78,0,1,0,1
1215,2,1,2015,46309.27,0,1,0,1
1122,3,2,2003,130450.37,0,1,0,1
1615,2,1,1985,151256.06,0,1,0,1
1854,2,1,1978,202812.03,0,1,0,1
2316,4,2,2020,264159.53,0,1,0,1
1291,3,3,2009,191953.69,0,1,0,1
1260,2,3,1956,158959.69,0,1,0,1
2230,4,2,1995,188910.72,0,1,0,1
2046,2,2,1969,332731.94,0,1,0,1
1656,5,1,2018,144029.31,0,1,0,1
1109,4,3,1951,185600.23,0,1,0,1
2422,4,3,1984,250004.9,0,1,0,1
2195,3,3,1985,247409.7,0,1,0,1
1697,4,2,1978,206348.44,0,1,0,1
1725,4,2,1960,241869.62,0,1,0,1
1305,5,1,2007,134209.34,0,1,0,1
1958,3,1,1983,172384.28,0,1,0,1
1953,2,3,2004,189765.77,0,1,0,1
2174,3,2,2014,238954.53,0,1,0,1
1620,4,1,1985,38070.324,0,1,0,1
2490,5,3,1980,339571.44,0,1,0,1
2630,2,2,1951,278608.53,0,1,0,1
1555,3,3,1984,158491.16,0,1,0,1
2971,3,2,2010,369345.75,0,1,0,1
1066,3,1,1961,122824.42,0,1,0,1
2926,4,2,2007,217519.69,0,1,0,1
1158,5,3,1978,141866.62,0,1,0,1
1785,5,1,1993,173595.53,0,1,0,1
2542,4,3,1997,265578.72,0,1,0,1
1106,5,2,1968,200548.02,0,1,0,1
1574,4,1,2010,159749.98,0,1,0,1
2526,5,2,1964,204607.94,0,1,0,1
2681,5,3,1952,230992.95,0,1,0,1
2143,4,1,1977,228304.52,0,1,0,1
1626,5,3,2006,274439.97,0,1,0,1
1474,4,1,1951,227993.4,0,1,0,1
2834,2,1,2021,275453.47,0,1,0,1
1410,4,3,1999,113795.65,0,1,0,1
1026,4,3,1981,120379.4,0,1,0,1
2976,3,3,1952,259008.36,0,1,0,1
1475,2,1,1980,215855.39,0,1,0,1
2322,5,2,2003,243488.56,0,1,0,1
1286,4,1,1978,47343.016,0,1,0,1
2908,2,2,1958,318875.66,0,1,0,1
1654,2,3,1992,168268.75,0,1,0,1
2057,5,1,1997,271707.66,0,1,0,1
1497,3,2,1993,172616.31,0,1,0,1
1847,5,3,1969,249778.1,0,1,0,1
2752,3,1,2005,279263.9,0,1,0,1
1462,4,2,1951,180453.02,0,1,0,1
1712,5,1,1990,197162.61,0,1,0,1
1449,4,3,1972,185007.52,0,1,0,1
2616,2,1,2014,299757.16,0,1,0,1
2481,3,1,1970,315549.9,0,1,0,1
1310,3,3,1981,185522.9,0,1,0,1
1497,3,3,1968,203028.08,0,1,0,1
1243,2,2,1975,133461.78,0,1,0,1
2403,3,3,2003,268269.38,0,1,0,1
1947,5,1,2018,236001.08,0,1,0,1
2044,4,3,1966,309871.3,0,1,0,1
2366,5,3,1995,274947.97,0,1,0,1
2835,2,2,1972,217268.62,0,1,0,1
1233,4,3,2020,149827.73,0,1,0,1
2343,4,1,1992,262502.47,0,1,0,1
1829,4,1,2007,212296.45,0,1,0,1
2369,3,1,1967,157502.92,0,1,0,1
1482,2,1,1985,152386.92,0,1,0,1
2083,3,3,2018,221469.89,0,1,0,1
1549,5,2,2009,179796.73,0,1,0,1
1645,2,3,1951,81000.91,0,1,0,1
2934,2,1,2016,336223.88,0,1,0,1
1052,3,3,2002,146285.56,0,1,0,1
1449,3,2,1987,186639.86,0,1,0,1
1061,4,2,1958,197483.66,0,1,0,1
1819,5,1,1962,192110.86,0,1,0,1
1658,2,1,1969,140869.0,0,1,0,1
1727,3,3,1995,219780.27,0,1,0,1
1819,4,2,1978,198841.97,0,1,0,1
2047,2,3,2003,221269.03,0,1,0,1
2599,2,2,1963,284241.8,0,1,0,1
2142,2,1,1990,316145.97,0,1,0,1
2855,5,3,1955,306474.0,0,1,0,1
2451,2,1,1986,267177.78,0,1,0,1
1425,4,3,1952,104818.58,0,1,0,1
1967,2,3,1991,205015.67,0,1,0,1
1485,3,3,1993,159602.7,0,1,0,1
2208,5,1,1983,160054.23,0,1,0,1
2582,4,2,2018,261534.95,0,1,0,1
1459,4,3,2009,147422.53,0,1,0,1
1920,5,1,2000,252056.27,0,1,0,1
2896,2,1,1971,287648.7,0,1,0,1
1634,4,3,2002,235837.62,0,1,0,1
1204,3,1,1952,116909.984,0,1,0,1
2503,5,3,1956,308898.88,0,1,0,1
1250,2,2,2021,69748.03,0,1,0,1
2113,5,2,1996,271326.78,0,1,0,1
2614,4,1,1950,362484.53,0,1,0,1
2463,2,1,2009,226850.48,0,1,0,1
1688,3,2,2004,175396.83,0,1,0,1
2321,3,3,1989,222928.06,0,1,0,1
1406,3,3,1952,221878.42,0,1,0,1
1101,5,2,1992,104652.42,0,1,0,1
2639,4,3,1982,244548.78,0,1,0,1
2631,4,3,2019,308609.84,0,1,0,1
